aptnm(아파트 이름),yyyyqrt(거래년도 분기별),price(가격),con_year(건축년도),dong(동),area(면적),floor(층수),Latitude(위도),Longtitude(경도),gdp,e_grwth(경제성장률),Seoul_l.rate(지가상승률),house_rate(담보대출금리),dis_park(국립 공원과의 거리),dis_highschool(고등학교와의 거리),dis_reconst(재개발 지역과의 거리),dis_univ(대학과의 거리),dis_hospital(종합 병원과의 거리),dis_museum(국립 박물관과의 거리),dis_subway(지하철역과의 거리),brand_r(유명 아파트 브랜드순),n_home(세대수),n_dong(동수),parking_per(세대별 주차장수),Heater(난방 시스템),Yongpae(용적률),Gunpae(건폐율),Highest(최고층),Lowest(최저층)
롯데캐슬,2011Q4,89500,2002,대치동,107.91,5,37.4933906,127.067348,352197,3.1,7.00E-05,6.881731131,1945.909271,751.8156428,599.7972078,4138.934911,1026.349961,751.8156428,369.8484938,12,142,3,1.73,지역난방,315,28,22,6
롯데캐슬모닝,2011Q4,56500,2003,도곡동,84.51,2,37.4898358,127.0377927,352197,3.1,7.00E-05,6.881731131,641.787225,258.5099392,398.2188124,1849.853495,820.5265586,1001.38365,704.1071926,12,60,2,2.13,개별난방,295,35,11,7
마일스디오빌,2011Q4,32200,2004,논현동,36.29,10,37.5068274,127.0304117,352197,3.1,7.00E-05,6.881731131,2028.216866,1346.144485,809.2107992,1126.703275,410.0555917,989.7406089,826.2479122,0,260,1,0.76,개별난방,599,54,15,15
마일스디오빌,2011Q4,29500,2004,논현동,36.29,15,37.5193078,127.0365482,352197,3.1,7.00E-05,6.881731131,612.3547267,611.8113008,1111.342288,550.7929499,1155.280009,212.5116304,480.8850989,0,260,1,0.76,개별난방,599,54,15,15
마일스디오빌,2011Q4,29200,2004,논현동,36.29,5,37.509505,127.0389311,352197,3.1,7.00E-05,6.881731131,1542.464917,1141.792662,0,1079.555839,456.3183821,821.855661,842.294059,0,260,1,0.76,개별난방,599,54,15,15
명인갤러리2차,2011Q4,73000,2004,역삼동,122.46,12,37.4954004,127.0304071,352197,3.1,7.00E-05,6.881731131,1410.583335,813.8156284,1158.142234,1320.66053,1333.108967,1153.736978,359.1022726,0,14,1,1.85,개별난방,299,24,14,14
명인갤러리2차,2011Q4,71000,2004,역삼동,122.46,14,37.4987396,127.0498123,352197,3.1,7.00E-05,6.881731131,1028.647072,425.6261074,665.7734048,2615.482599,666.3644568,970.2810414,646.2099568,0,14,1,1.85,개별난방,299,24,14,14
목련타운,2011Q4,97000,1993,일원동,99.79,14,37.4904527,127.080134,352197,3.1,7.00E-05,6.881731131,1097.598779,360.9300895,1030.327005,5240.390059,688.6346506,523.2203406,368.5671425,0,650,8,1.5,지역난방,249,25,15,14
목련타운,2011Q4,102000,1993,일원동,99.79,11,37.4839617,127.0808633,352197,3.1,7.00E-05,6.881731131,480.1809404,198.0751945,838.6526274,5698.344995,878.7449507,270.510877,317.6276613,0,650,8,1.5,지역난방,249,25,15,14
목련타운,2011Q4,130000,1993,일원동,134.71,11,37.4904527,127.080134,352197,3.1,7.00E-05,6.881731131,1097.598779,360.9300895,1030.327005,5240.390059,688.6346506,523.2203406,368.5671425,0,650,8,1.5,지역난방,249,25,15,14
목련타운,2011Q4,100300,1993,일원동,99.79,7,37.4927409,127.0908842,352197,3.1,7.00E-05,6.881731131,535.258347,535.3760703,1312.172883,4647.218036,442.237568,1057.18121,1012.119982,0,650,8,1.5,지역난방,249,25,15,14
목화,2011Q4,132479,1995,청담동,232.93,10,37.5237052,127.0460731,352197,3.1,7.00E-05,6.881731131,622.4397308,452.4236863,1268.686937,1523.717179,600.8148793,932.570226,732.0923219,0,19,1,0.63,개별난방,336,33,12,8
비쥬힐,2011Q4,45500,2003,논현동,78.54,2,37.5207039,127.037129,352197,3.1,7.00E-05,6.881731131,479.36773,553.7784447,1256.769848,679.5734945,1118.041276,350.7175468,536.6046976,0,10,1,1.1,개별난방,279,52,5,5
빌폴라리스,2011Q4,270000,2009,청담동,166.01,2,37.5237052,127.0460731,352197,3.1,7.00E-05,6.881731131,622.4397308,452.4236863,1268.686937,1523.717179,600.8148793,932.570226,732.0923219,0,19,1,2.57,개별난방,249,25,20,20
삼성,2011Q4,67300,1994,도곡동,54.81,6,37.489124,127.0370395,352197,3.1,7.00E-05,6.881731131,718.4111164,161.658003,486.6700869,1787.806561,914.3297528,904.1753741,604.9922163,0,680,12,1.5,지역난방,211,21,15,10
삼성,2011Q4,67300,1994,도곡동,54.81,6,37.489124,127.0370395,352197,3.1,7.00E-05,6.881731131,718.4111164,161.658003,486.6700869,1787.806561,914.3297528,904.1753741,604.9922163,0,231,4,0.9,지역난방,139,16,12,5
삼성,2011Q4,76500,1997,수서동,84.97,15,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,680,12,1.5,지역난방,211,21,15,10
삼성,2011Q4,76500,1997,수서동,84.97,15,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,231,4,0.9,지역난방,139,16,12,5
삼성,2011Q4,79000,1997,수서동,84.97,7,37.4872297,127.09869,352197,3.1,7.00E-05,6.881731131,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,680,12,1.5,지역난방,211,21,15,10
삼성,2011Q4,79000,1997,수서동,84.97,7,37.4872297,127.09869,352197,3.1,7.00E-05,6.881731131,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,231,4,0.9,지역난방,139,16,12,5
삼성,2011Q4,78700,1997,수서동,84.97,7,37.4936438,127.0506878,352197,3.1,7.00E-05,6.881731131,622.0093973,227.2133947,410.497504,3009.821174,398.5061287,1444.434461,512.9858886,0,680,12,1.5,지역난방,211,21,15,10
삼성,2011Q4,78700,1997,수서동,84.97,7,37.4936438,127.0506878,352197,3.1,7.00E-05,6.881731131,622.0093973,227.2133947,410.497504,3009.821174,398.5061287,1444.434461,512.9858886,0,231,4,0.9,지역난방,139,16,12,5
삼성팰리스(71-16),2011Q4,80000,2006,삼성동,84.68,7,37.5156143,127.0616818,352197,3.1,7.00E-05,6.881731131,578.4696749,495.9826805,517.4649842,2706.54746,1132.786104,480.3193321,761.4934815,0,19,1,1.68,개별난방,249,42,8,7
삼익,2011Q4,66400,1992,수서동,84.48,6,37.4849452,127.0909199,352197,3.1,7.00E-05,6.881731131,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,645,5,1,지역난방,224,16,15,15
삼익,2011Q4,66400,1992,수서동,84.48,6,37.4849452,127.0909199,352197,3.1,7.00E-05,6.881731131,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,888,12,0.64,지역난방,NA,NA,12,12
삼익,2011Q4,66400,1992,수서동,84.48,6,37.4849452,127.0909199,352197,3.1,7.00E-05,6.881731131,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,247,2,1.1,중앙난방,177,15,13,13
삼익,2011Q4,42500,1992,수서동,49.2,5,37.4851656,127.0965486,352197,3.1,7.00E-05,6.881731131,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,645,5,1,지역난방,224,16,15,15
삼익,2011Q4,42500,1992,수서동,49.2,5,37.4851656,127.0965486,352197,3.1,7.00E-05,6.881731131,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,888,12,0.64,지역난방,NA,NA,12,12
삼익,2011Q4,42500,1992,수서동,49.2,5,37.4851656,127.0965486,352197,3.1,7.00E-05,6.881731131,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,247,2,1.1,중앙난방,177,15,13,13
삼익,2011Q4,48000,1992,수서동,60,15,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,1,지역난방,224,16,15,15
삼익,2011Q4,48000,1992,수서동,60,15,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,0.64,지역난방,NA,NA,12,12
삼익,2011Q4,48000,1992,수서동,60,15,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,1.1,중앙난방,177,15,13,13
삼익,2011Q4,49000,1992,수서동,60,12,37.4891733,127.1008272,352197,3.1,7.00E-05,6.881731131,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,645,5,1,지역난방,224,16,15,15
삼익,2011Q4,49000,1992,수서동,60,12,37.4891733,127.1008272,352197,3.1,7.00E-05,6.881731131,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,888,12,0.64,지역난방,NA,NA,12,12
삼익,2011Q4,49000,1992,수서동,60,12,37.4891733,127.1008272,352197,3.1,7.00E-05,6.881731131,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,247,2,1.1,중앙난방,177,15,13,13
삼익,2011Q4,49000,1992,수서동,60,6,37.4880818,127.0543152,352197,3.1,7.00E-05,6.881731131,856.601126,312.8188879,499.1187598,3318.156265,879.5169099,1016.500431,322.0366888,0,645,5,1,지역난방,224,16,15,15
삼익,2011Q4,49000,1992,수서동,60,6,37.4880818,127.0543152,352197,3.1,7.00E-05,6.881731131,856.601126,312.8188879,499.1187598,3318.156265,879.5169099,1016.500431,322.0366888,0,888,12,0.64,지역난방,NA,NA,12,12
삼익,2011Q4,49000,1992,수서동,60,6,37.4880818,127.0543152,352197,3.1,7.00E-05,6.881731131,856.601126,312.8188879,499.1187598,3318.156265,879.5169099,1016.500431,322.0366888,0,247,2,1.1,중앙난방,177,15,13,13
삼익,2011Q4,47200,1992,수서동,60,5,37.4891733,127.1008272,352197,3.1,7.00E-05,6.881731131,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,645,5,1,지역난방,224,16,15,15
삼익,2011Q4,47200,1992,수서동,60,5,37.4891733,127.1008272,352197,3.1,7.00E-05,6.881731131,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,888,12,0.64,지역난방,NA,NA,12,12
삼익,2011Q4,47200,1992,수서동,60,5,37.4891733,127.1008272,352197,3.1,7.00E-05,6.881731131,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,247,2,1.1,중앙난방,177,15,13,13
삼익,2011Q4,46400,1992,수서동,60,3,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,1,지역난방,224,16,15,15
삼익,2011Q4,46400,1992,수서동,60,3,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,0.64,지역난방,NA,NA,12,12
삼익,2011Q4,46400,1992,수서동,60,3,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,1.1,중앙난방,177,15,13,13
삼익,2011Q4,49750,1992,수서동,60,9,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,1,지역난방,224,16,15,15
삼익,2011Q4,49750,1992,수서동,60,9,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,0.64,지역난방,NA,NA,12,12
삼익,2011Q4,49750,1992,수서동,60,9,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,1.1,중앙난방,177,15,13,13
삼익,2011Q4,65000,1992,수서동,84.48,8,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,1,지역난방,224,16,15,15
삼익,2011Q4,65000,1992,수서동,84.48,8,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,0.64,지역난방,NA,NA,12,12
삼익,2011Q4,65000,1992,수서동,84.48,8,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,1.1,중앙난방,177,15,13,13
삼환,2011Q4,63000,1999,청담동,84.98,2,37.5252721,127.0552765,352197,3.1,7.00E-05,6.881731131,505.0901706,974.0974361,704.9185472,2329.684917,848.4970328,1542.196783,739.2824031,0,184,1,1,지역난방,264,23,16,8
삼환,2011Q4,60250,1999,청담동,84.98,5,37.5216958,127.0476322,352197,3.1,7.00E-05,6.881731131,427.6167736,408.8804588,1078.316416,1555.052449,338.1693489,1090.523999,482.2987208,0,184,1,1,지역난방,264,23,16,8
삼환SOGOOD,2011Q4,70000,2006,대치동,84.93,5,37.4928605,127.0557776,352197,3.1,7.00E-05,6.881731131,990.4302117,302.5146597,508.3875851,3448.450343,590.7605873,1108.633708,226.030881,0,37,1,1.89,개별난방,359,53,15,13
상록수,2011Q4,87000,1993,일원동,84.95,1,37.481543,127.0820842,352197,3.1,7.00E-05,6.881731131,232.920697,236.5777823,995.2595239,5844.682832,1029.527122,506.740163,349.2845742,0,740,22,1.3,지역난방,109,29,5,5
상록수,2011Q4,70000,1993,일원동,74.54,3,37.4901827,127.0785992,352197,3.1,7.00E-05,6.881731131,1191.076417,439.8915525,911.1991539,5146.238472,820.059274,562.7451338,402.0506866,0,740,22,1.3,지역난방,109,29,5,5
상록수,2011Q4,91000,1993,일원동,84.95,3,37.4839617,127.0808633,352197,3.1,7.00E-05,6.881731131,480.1809404,198.0751945,838.6526274,5698.344995,878.7449507,270.510877,317.6276613,0,740,22,1.3,지역난방,109,29,5,5
상록수,2011Q4,73000,1993,일원동,74.54,3,37.4839617,127.0808633,352197,3.1,7.00E-05,6.881731131,480.1809404,198.0751945,838.6526274,5698.344995,878.7449507,270.510877,317.6276613,0,740,22,1.3,지역난방,109,29,5,5
샘터마을,2011Q4,137000,1994,일원동,134.44,8,37.4904527,127.080134,352197,3.1,7.00E-05,6.881731131,1097.598779,360.9300895,1030.327005,5240.390059,688.6346506,523.2203406,368.5671425,0,628,9,1.51,지역난방,249,23,15,12
샘터마을,2011Q4,89000,1994,일원동,101.97,9,37.4842694,127.0826009,352197,3.1,7.00E-05,6.881731131,534.2930541,229.7077599,991.1372232,5821.324802,751.3820896,204.0417477,165.7384685,0,628,9,1.51,지역난방,249,23,15,12
샘터마을,2011Q4,144500,1994,일원동,152.7,7,37.4852744,127.0850149,352197,3.1,7.00E-05,6.881731131,704.3466735,377.9734405,1208.872667,5589.373133,540.8111899,253.1564806,144.636184,0,628,9,1.51,지역난방,249,23,15,12
수서한아름,2011Q4,70000,1993,수서동,97.63,4,37.4864785,127.0335393,352197,3.1,7.00E-05,6.881731131,1101.369771,280.4598792,897.6093291,1535.829866,1328.273043,503.1183806,278.9742818,0,498,7,2,지역난방,249,23,15,11
수서한아름,2011Q4,77300,1993,수서동,97.63,5,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,498,7,2,지역난방,249,23,15,11
수서한아름,2011Q4,73000,1993,수서동,97.63,2,37.4851656,127.0965486,352197,3.1,7.00E-05,6.881731131,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,498,7,2,지역난방,249,23,15,11
수서한아름,2011Q4,89900,1993,수서동,129.45,8,37.4872297,127.09869,352197,3.1,7.00E-05,6.881731131,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,498,7,2,지역난방,249,23,15,11
신동아,2011Q4,44500,1992,수서동,49.96,3,37.4891733,127.1008272,352197,3.1,7.00E-05,6.881731131,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,12,2,-,개별난방,87,NA,6,6
신동아,2011Q4,44500,1992,수서동,49.96,3,37.4891733,127.1008272,352197,3.1,7.00E-05,6.881731131,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,106,1,0.9,개별난방,285,26,14,10
신동아,2011Q4,44500,1992,수서동,49.96,3,37.4891733,127.1008272,352197,3.1,7.00E-05,6.881731131,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,1162,8,0.27,지역난방,203,17,15,15
신동아,2011Q4,75000,1997,청담동,84.94,7,37.5214767,127.0454121,352197,3.1,7.00E-05,6.881731131,621.8702921,225.8233772,1268.246509,1363.163712,456.5776791,904.9780228,598.7044943,0,12,2,-,개별난방,87,NA,6,6
신동아,2011Q4,75000,1997,청담동,84.94,7,37.5214767,127.0454121,352197,3.1,7.00E-05,6.881731131,621.8702921,225.8233772,1268.246509,1363.163712,456.5776791,904.9780228,598.7044943,0,106,1,0.9,개별난방,285,26,14,10
신동아,2011Q4,75000,1997,청담동,84.94,7,37.5214767,127.0454121,352197,3.1,7.00E-05,6.881731131,621.8702921,225.8233772,1268.246509,1363.163712,456.5776791,904.9780228,598.7044943,0,1162,8,0.27,지역난방,203,17,15,15
신동아,2011Q4,40000,1992,수서동,49.96,14,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,12,2,-,개별난방,87,NA,6,6
신동아,2011Q4,40000,1992,수서동,49.96,14,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,106,1,0.9,개별난방,285,26,14,10
신동아,2011Q4,40000,1992,수서동,49.96,14,37.4847039,127.0877692,352197,3.1,7.00E-05,6.881731131,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,1162,8,0.27,지역난방,203,17,15,15
신동아,2011Q4,35000,1992,수서동,39.51,10,37.489365,127.1035545,352197,3.1,7.00E-05,6.881731131,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,12,2,-,개별난방,87,NA,6,6
신동아,2011Q4,35000,1992,수서동,39.51,10,37.489365,127.1035545,352197,3.1,7.00E-05,6.881731131,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,106,1,0.9,개별난방,285,26,14,10
신동아,2011Q4,35000,1992,수서동,39.51,10,37.489365,127.1035545,352197,3.1,7.00E-05,6.881731131,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,1162,8,0.27,지역난방,203,17,15,15
쌍용,2011Q4,39500,1996,논현동,59.91,8,37.5131544,127.0239356,352197,3.1,7.00E-05,6.881731131,1613.769116,1379.394525,1007.07349,757.9077964,1210.537314,867.7335929,296.9011955,0,111,1,0.94,개별난방,333,37,12,9
쌍용플래티넘,2011Q4,94000,2003,삼성동,154.77,10,37.5061669,127.0509424,352197,3.1,7.00E-05,6.881731131,950.3914012,491.2650162,878.5624973,2124.82126,1066.11649,456.1718036,255.7071727,0,88,2,2.45,개별난방,715,57,21,20
쌍용플래티넘,2011Q4,105000,2003,삼성동,152.25,7,37.5138291,127.0514612,352197,3.1,7.00E-05,6.881731131,356.3727321,515.9653127,995.4715171,1833.034699,609.0569788,720.9935053,593.9892881,0,88,2,2.45,개별난방,715,57,21,20
역삼래미안,2011Q4,99500,2005,역삼동,80.87,6,37.4973169,127.0428436,352197,3.1,7.00E-05,6.881731131,803.3425657,730.9594208,504.5544465,2418.590201,590.5828419,1510.122188,667.4502583,8,1050,12,1.01,지역난방,276,18,22,12
역삼래미안,2011Q4,95000,2005,역삼동,80.87,19,37.4975477,127.0500818,352197,3.1,7.00E-05,6.881731131,920.5700374,558.9785228,569.4785048,2734.085115,626.6766661,1069.771306,780.8173368,8,1050,12,1.01,지역난방,276,18,22,12
역삼래미안,2011Q4,98000,2005,역삼동,80.87,9,37.494426,127.0434073,352197,3.1,7.00E-05,6.881731131,479.8978149,814.1682562,251.7825192,2387.630763,315.0856921,1698.303498,876.6492546,8,1050,12,1.01,지역난방,276,18,22,12
역삼래미안,2011Q4,68000,2005,역삼동,59.4,12,37.4957105,127.037871,352197,3.1,7.00E-05,6.881731131,872.5246094,828.3078907,667.5601962,1948.346575,813.5692426,1454.950373,568.1215498,8,1050,12,1.01,지역난방,276,18,22,12
역삼래미안,2011Q4,89800,2005,역삼동,80.87,3,37.4965687,127.0340626,352197,3.1,7.00E-05,6.881731131,1193.307173,901.0401855,962.8714608,1668.323096,1141.655359,1371.332964,513.9232368,8,1050,12,1.01,지역난방,276,18,22,12
역삼래미안,2011Q4,68500,2005,역삼동,59.4,9,37.4975477,127.0500818,352197,3.1,7.00E-05,6.881731131,920.5700374,558.9785228,569.4785048,2734.085115,626.6766661,1069.771306,780.8173368,8,1050,12,1.01,지역난방,276,18,22,12
역삼래미안,2011Q4,72000,2005,역삼동,59.4,7,37.4977677,127.0468195,352197,3.1,7.00E-05,6.881731131,844.7408168,522.6088285,473.3047199,2546.760789,557.0759776,1220.076628,772.9907103,8,1050,12,1.01,지역난방,276,18,22,12
역삼래미안,2011Q4,102500,2005,역삼동,80.87,19,37.4995544,127.0411884,352197,3.1,7.00E-05,6.881731131,1083.393312,690.7126609,792.9918469,2131.01247,879.3696806,1493.522512,423.8374595,8,1050,12,1.01,지역난방,276,18,22,12
역삼래미안,2011Q4,67200,2005,역삼동,59.4,19,37.5066754,127.0386588,352197,3.1,7.00E-05,6.881731131,1690.508386,969.5831674,315.9061034,1323.992954,318.5175746,1079.61273,687.405788,8,1050,12,1.01,지역난방,276,18,22,12
역삼래미안,2011Q4,71800,2005,역삼동,59.53,11,37.4919845,127.0330173,352197,3.1,7.00E-05,6.881731131,1077.563759,435.7988556,817.669511,1438.2131,1177.345287,872.0688739,803.7841175,8,1050,12,1.01,지역난방,276,18,22,12
역삼래미안,2011Q4,71500,2005,역삼동,59.4,13,37.4987396,127.0498123,352197,3.1,7.00E-05,6.881731131,1028.647072,425.6261074,665.7734048,2615.482599,666.3644568,970.2810414,646.2099568,8,1050,12,1.01,지역난방,276,18,22,12
역삼예명,2011Q4,34000,2001,역삼동,66.34,4,37.4927437,127.0384526,352197,3.1,7.00E-05,6.881731131,641.1949878,541.6321838,393.6251731,1925.217217,693.9487727,1242.936235,902.1722874,0,15,1,1.4,개별난방,237,50,5,5
역삼예명,2011Q4,31000,2001,역삼동,54.9,5,37.4962601,127.046404,352197,3.1,7.00E-05,6.881731131,673.031629,694.3816231,302.1653053,2670.146885,387.5154995,1371.750902,944.7177997,0,15,1,1.4,개별난방,237,50,5,5
역삼우성,2011Q4,60500,2005,역삼동,108.23,4,37.4987396,127.0498123,352197,3.1,7.00E-05,6.881731131,1028.647072,425.6261074,665.7734048,2615.482599,666.3644568,970.2810414,646.2099568,0,390,2,1.2,지역난방,185,13,15,15
역삼우성,2011Q4,60500,2005,역삼동,108.23,4,37.4987396,127.0498123,352197,3.1,7.00E-05,6.881731131,1028.647072,425.6261074,665.7734048,2615.482599,666.3644568,970.2810414,646.2099568,0,12,1,1.41,개별난방,195,36,6,6
역삼우성,2011Q4,58000,1986,도곡동,76.38,1,37.4885971,127.052083,352197,3.1,7.00E-05,6.881731131,651.2736724,201.0560602,342.6536241,3117.428965,690.5574622,1220.209752,381.2046165,0,390,2,1.2,지역난방,185,13,15,15
역삼우성,2011Q4,58000,1986,도곡동,76.38,1,37.4885971,127.052083,352197,3.1,7.00E-05,6.881731131,651.2736724,201.0560602,342.6536241,3117.428965,690.5574622,1220.209752,381.2046165,0,12,1,1.41,개별난방,195,36,6,6
역삼우성,2011Q4,69000,1986,도곡동,84.83,10,37.485265,127.0493453,352197,3.1,7.00E-05,6.881731131,678.8044557,627.9905784,182.7540904,2925.272679,878.4749853,1454.493185,306.1728887,0,390,2,1.2,지역난방,185,13,15,15
역삼우성,2011Q4,69000,1986,도곡동,84.83,10,37.485265,127.0493453,352197,3.1,7.00E-05,6.881731131,678.8044557,627.9905784,182.7540904,2925.272679,878.4749853,1454.493185,306.1728887,0,12,1,1.41,개별난방,195,36,6,6
역삼우성,2011Q4,68500,1986,도곡동,84.83,4,37.4861826,127.0463039,352197,3.1,7.00E-05,6.881731131,473.2503046,707.618006,239.6129325,2642.304063,734.3970996,1542.438519,93.31389742,0,390,2,1.2,지역난방,185,13,15,15
역삼우성,2011Q4,68500,1986,도곡동,84.83,4,37.4861826,127.0463039,352197,3.1,7.00E-05,6.881731131,473.2503046,707.618006,239.6129325,2642.304063,734.3970996,1542.438519,93.31389742,0,12,1,1.41,개별난방,195,36,6,6
역삼우정에쉐르2,2011Q4,36900,2004,역삼동,50.72,10,37.4919845,127.0330173,352197,3.1,7.00E-05,6.881731131,1077.563759,435.7988556,817.669511,1438.2131,1177.345287,872.0688739,803.7841175,0,70,1,0.77,개별난방,545,59,11,11
역삼푸르지오,2011Q4,55000,2006,역삼동,84.91,3,37.5064114,127.0338294,352197,3.1,7.00E-05,6.881731131,2035.876954,1345.951332,567.0602879,1196.490566,116.3128988,1002.529475,680.1326618,14,738,11,1.02,지역난방,283,20,24,15
역삼푸르지오,2011Q4,69000,2006,역삼동,59.88,8,37.4977677,127.0468195,352197,3.1,7.00E-05,6.881731131,844.7408168,522.6088285,473.3047199,2546.760789,557.0759776,1220.076628,772.9907103,14,738,11,1.02,지역난방,283,20,24,15
역삼푸르지오,2011Q4,69000,2006,역삼동,59.88,18,37.4985797,127.0464787,352197,3.1,7.00E-05,6.881731131,929.0845369,444.3783394,560.0131669,2454.713713,645.8152443,1176.232974,694.5007726,14,738,11,1.02,지역난방,283,20,24,15
역삼푸르지오,2011Q4,70000,2006,역삼동,59.88,20,37.4985797,127.0464787,352197,3.1,7.00E-05,6.881731131,929.0845369,444.3783394,560.0131669,2454.713713,645.8152443,1176.232974,694.5007726,14,738,11,1.02,지역난방,283,20,24,15
역삼푸르지오,2011Q4,1.00E+05,2006,역삼동,84.91,5,37.4975477,127.0500818,352197,3.1,7.00E-05,6.881731131,920.5700374,558.9785228,569.4785048,2734.085115,626.6766661,1069.771306,780.8173368,14,738,11,1.02,지역난방,283,20,24,15
역삼푸르지오,2011Q4,89000,2006,역삼동,84.91,11,37.4975477,127.0500818,352197,3.1,7.00E-05,6.881731131,920.5700374,558.9785228,569.4785048,2734.085115,626.6766661,1069.771306,780.8173368,14,738,11,1.02,지역난방,283,20,24,15
우성,2011Q4,55000,2005,청담동,79.34,6,37.5229411,127.0587397,352197,3.1,7.00E-05,6.881731131,583.4460527,746.0322838,339.8701673,2532.501567,910.6607554,1243.892099,726.4486113,0,14,1,1.28,개별난방,239,39,7,7
우성,2011Q4,55000,2005,청담동,79.34,6,37.5229411,127.0587397,352197,3.1,7.00E-05,6.881731131,583.4460527,746.0322838,339.8701673,2532.501567,910.6607554,1243.892099,726.4486113,0,25,1,-,개별난방,192,33,7,6
우성캐릭터199,2011Q4,139000,1998,도곡동,164.97,10,37.4896733,127.0544429,352197,3.1,7.00E-05,6.881731131,834.1249304,205.2994172,582.6632887,3320.467744,797.3071245,1045.964643,153.3778238,0,199,2,4.53,지역난방,620,55,31,23
